Date,Actual,Predicted
2024-04-19,9279.46,9426.37
2024-04-22,9239.14,9404.138
2024-04-23,9183.14,9374.219
2024-04-24,9251.13,9334.317
2024-04-25,9264.48,9322.413
2024-04-26,9463.91,9317.966
2024-04-29,9673.76,9371.203
2024-04-30,9587.12,9468.144
2024-05-06,9779.21,9521.196
2024-05-07,9770.94,9611.514
2024-05-08,9638.82,9673.952
2024-05-09,9788.07,9682.816
2024-05-10,9731.24,9723.32
2024-05-13,9673.32,9733.041
2024-05-14,9668.73,9720.621
2024-05-15,9583.54,9704.367
2024-05-16,9604.13,9664.83
2024-05-17,9709.42,9639.374
2024-05-20,9750.82,9647.766
2024-05-21,9681.66,9666.566
2024-05-22,9693.05,9663.534
2024-05-23,9541.64,9664.318
2024-05-24,9424.58,9621.117
2024-05-27,9507.75,9556.462
2024-05-28,9391.05,9529.628
2024-05-29,9414.98,9480.4
2024-05-30,9384.72,9453.832
2024-05-31,9364.38,9429.971
2024-06-03,9370.5,9413.213
2024-06-04,9469.32,9408.824
2024-06-05,9393.61,9434.582
2024-06-06,9340.01,9436.68
2024-06-07,9255.68,9431.034
2024-06-11,9262.35,9407.632
2024-06-12,9269.94,9394.139
2024-06-13,9206.24,9365.715
2024-06-14,9252.25,9324.782
2024-06-17,9281.25,9302.044
2024-06-18,9318.47,9285.924
2024-06-19,9219.07,9276.375
2024-06-20,9068.85,9235.9375
2024-06-21,9064.84,9162.899
2024-06-24,8924.17,9104.772
2024-06-25,8850.29,9026.002
2024-06-26,8987.3,8951.899
2024-06-27,8849.7,8938.475
2024-06-28,8848.7,8897.639
2024-07-01,8899.17,8874.064
2024-07-02,8812.67,8872.7295
2024-07-03,8760.43,8851.233
2024-07-04,8673.83,8823.683
2024-07-05,8695.55,8782.382
2024-07-08,8561.95,8759.509
2024-07-09,8705.94,8710.515
2024-07-10,8697.22,8719.088
2024-07-11,8870.36,8722.597
2024-07-12,8854.08,8773.092
2024-07-15,8801.62,8803.33
2024-07-16,8877.02,8807.07
2024-07-17,8835.14,8824.099
2024-07-18,8879.33,8820.003
2024-07-19,8903.23,8824.584
2024-07-22,8869.82,8830.131
2024-07-23,8606.58,8822.375
2024-07-24,8493.1,8747.538
2024-07-25,8474.7,8664.51
2024-07-26,8597.17,8602.634
2024-07-29,8514.65,8596.792
2024-07-30,8468.58,8578.401
2024-07-31,8754.09,8590.241
2024-08-01,8673.58,8717.87
2024-08-02,8553.55,8827.612
2024-08-05,8395.05,8908.521
2024-08-06,8463.86,8952.358
2024-08-07,8449.58,9025.092
2024-08-08,8446.21,9085.741
2024-08-09,8393.7,9137.88
2024-08-12,8373.47,9158.227
2024-08-13,8409.22,9170.463
2024-08-14,8311.0,9190.018
2024-08-15,8370.12,9175.915
2024-08-16,8349.87,9183.386
2024-08-19,8356.9,9181.11
2024-08-20,8252.87,9178.911
2024-08-21,8229.75,9145.259
2024-08-22,8162.18,9110.115
2024-08-23,8181.92,9062.545
2024-08-26,8194.65,9031.034
2024-08-27,8103.76,9009.747
2024-08-28,8078.82,8966.348
2024-08-29,8154.44,8925.026
2024-08-30,8348.48,8915.031
2024-09-02,8172.21,8965.927
2024-09-03,8268.05,8953.867
2024-09-04,8226.24,8971.379
2024-09-05,8249.66,8986.232
2024-09-06,8130.77,9015.463
2024-09-09,8063.27,9013.222
2024-09-10,8073.83,9002.936
2024-09-11,8105.38,9001.049
2024-09-12,8054.24,9007.535
2024-09-13,7983.550000000001,8994.64
2024-09-18,7992.25,8960.203
2024-09-19,8087.6,8932.166
2024-09-20,8075.14,8936.03
2024-09-23,8083.38,8932.15
2024-09-24,8435.7,8928.209
2024-09-25,8537.73,9028.843
2024-09-26,8916.65,9132.653
2024-09-27,9514.86,9312.422
2024-09-30,10529.76,9601.885
2024-10-08,11495.1,10071.218
2024-10-09,10557.81,10640.087
2024-10-10,10471.08,10798.108
2024-10-11,10060.74,10842.677
2024-10-14,10327.4,10735.303
2024-10-15,10066.520000000002,10703.198
2024-10-16,9965.02,10601.984
